,Image Id,Genere,Image Path
7209,tt0102015,Documentary,Movie_Poster_Dataset/1991/tt0102015.jpg
7210,tt0102757,"Drama, Mystery",Movie_Poster_Dataset/1991/tt0102757.jpg
7211,tt0102202,"Action, Sport",Movie_Poster_Dataset/1991/tt0102202.jpg
7212,tt0102943,"Comedy, Drama",Movie_Poster_Dataset/1991/tt0102943.jpg
7213,tt0101615,"Comedy, Music, Romance",Movie_Poster_Dataset/1991/tt0101615.jpg
7214,tt0103303,"Action, Romance, Thriller",Movie_Poster_Dataset/1991/tt0103303.jpg
7215,tt0102181,"Comedy, Drama, Mystery",Movie_Poster_Dataset/1991/tt0102181.jpg
7216,tt0103253,Drama,Movie_Poster_Dataset/1991/tt0103253.jpg
7217,tt0102428,"Comedy, Drama, Romance",Movie_Poster_Dataset/1991/tt0102428.jpg
7218,tt0105526,"Action, Thriller",Movie_Poster_Dataset/1991/tt0105526.jpg
7219,tt0101412,"Fantasy, Action, Adventure",Movie_Poster_Dataset/1991/tt0101412.jpg
7220,tt0102450,Drama,Movie_Poster_Dataset/1991/tt0102450.jpg
7221,tt0101458,"Action, Drama, Sci-Fi",Movie_Poster_Dataset/1991/tt0101458.jpg
7222,tt0102687,"Drama, Horror, Sci-Fi",Movie_Poster_Dataset/1991/tt0102687.jpg
7223,tt0100774,"Romance, Western",Movie_Poster_Dataset/1991/tt0100774.jpg
7224,tt0101726,"Comedy, Documentary",Movie_Poster_Dataset/1991/tt0101726.jpg
7225,tt0102741,"Comedy, Drama",Movie_Poster_Dataset/1991/tt0102741.jpg
7226,tt0100488,Drama,Movie_Poster_Dataset/1991/tt0100488.jpg
7227,tt0101998,"Comedy, Drama",Movie_Poster_Dataset/1991/tt0101998.jpg
7228,tt0101991,Drama,Movie_Poster_Dataset/1991/tt0101991.jpg
7229,tt0102422,"Action, Drama, War",Movie_Poster_Dataset/1991/tt0102422.jpg
7230,tt0103125,Drama,Movie_Poster_Dataset/1991/tt0103125.jpg
7231,tt0101428,Drama,Movie_Poster_Dataset/1991/tt0101428.jpg
7232,tt0101748,"Comedy, Drama, Romance",Movie_Poster_Dataset/1991/tt0101748.jpg
7233,tt0103015,Comedy,Movie_Poster_Dataset/1991/tt0103015.jpg
7234,tt0103036,"Drama, Sport",Movie_Poster_Dataset/1991/tt0103036.jpg
7235,tt0101597,"Drama, Thriller",Movie_Poster_Dataset/1991/tt0101597.jpg
7236,tt0103143,Drama,Movie_Poster_Dataset/1991/tt0103143.jpg
7237,tt0102979,"Comedy, Drama, Musical",Movie_Poster_Dataset/1991/tt0102979.jpg
7238,tt0103312,"Drama, Music",Movie_Poster_Dataset/1991/tt0103312.jpg
7239,tt0102116,Drama,Movie_Poster_Dataset/1991/tt0102116.jpg
7240,tt0101404,"Comedy, Drama, Mystery",Movie_Poster_Dataset/1991/tt0101404.jpg
7241,tt0101595,"Drama, Romance",Movie_Poster_Dataset/1991/tt0101595.jpg
7242,tt0102299,"Mystery, Thriller",Movie_Poster_Dataset/1991/tt0102299.jpg
7243,tt0103838,Drama,Movie_Poster_Dataset/1991/tt0103838.jpg
7244,tt0102288,"Crime, Drama, History",Movie_Poster_Dataset/1991/tt0102288.jpg
7245,tt0101629,"Drama, Romance",Movie_Poster_Dataset/1991/tt0101629.jpg
7246,tt0101660,Comedy,Movie_Poster_Dataset/1991/tt0101660.jpg
7247,tt0179393,Adult,Movie_Poster_Dataset/1991/tt0179393.jpg
7248,tt0099300,Drama,Movie_Poster_Dataset/1991/tt0099300.jpg
7249,tt0101478,"Comedy, Crime",Movie_Poster_Dataset/1991/tt0101478.jpg
7250,tt0102776,"Comedy, Romance, Sci-Fi",Movie_Poster_Dataset/1991/tt0102776.jpg
7251,tt0101695,Drama,Movie_Poster_Dataset/1991/tt0101695.jpg
7252,tt0102860,"Horror, Thriller",Movie_Poster_Dataset/1991/tt0102860.jpg
7253,tt0086960,"Action, Comedy, Crime",Movie_Poster_Dataset/1984/tt0086960.jpg
7254,tt0087332,"Adventure, Comedy, Fantasy",Movie_Poster_Dataset/1984/tt0087332.jpg
7255,tt0087469,"Action, Adventure",Movie_Poster_Dataset/1984/tt0087469.jpg
7256,tt0087363,"Comedy, Fantasy, Horror",Movie_Poster_Dataset/1984/tt0087363.jpg
7257,tt0087538,"Action, Drama, Family",Movie_Poster_Dataset/1984/tt0087538.jpg
7258,tt0087928,Comedy,Movie_Poster_Dataset/1984/tt0087928.jpg
7259,tt0087277,"Drama, Music, Romance",Movie_Poster_Dataset/1984/tt0087277.jpg
7260,tt0088011,"Action, Adventure, Comedy",Movie_Poster_Dataset/1984/tt0088011.jpg
7261,tt0088170,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/1984/tt0088170.jpg
7262,tt0088161,"Comedy, Fantasy, Romance",Movie_Poster_Dataset/1984/tt0088161.jpg
7263,tt0087957,"Drama, Music, Musical",Movie_Poster_Dataset/1984/tt0087957.jpg
7264,tt0086879,"Biography, Drama, Music",Movie_Poster_Dataset/1984/tt0086879.jpg
7265,tt0088272,"Mystery, Thriller",Movie_Poster_Dataset/1984/tt0088272.jpg
7266,tt0087781,"Drama, Sport",Movie_Poster_Dataset/1984/tt0087781.jpg
7267,tt0087365,"Adventure, Drama",Movie_Poster_Dataset/1984/tt0087365.jpg
7268,tt0088000,Comedy,Movie_Poster_Dataset/1984/tt0088000.jpg
7269,tt0086837,"Mystery, Sci-Fi, Thriller",Movie_Poster_Dataset/1984/tt0086837.jpg
7270,tt0086998,"Comedy, Drama, Music",Movie_Poster_Dataset/1984/tt0086998.jpg
7271,tt0086927,Comedy,Movie_Poster_Dataset/1984/tt0086927.jpg
7272,tt0088247,"Action, Sci-Fi",Movie_Poster_Dataset/1984/tt0088247.jpg
7273,tt0087062,"Action, Comedy, Crime",Movie_Poster_Dataset/1984/tt0087062.jpg
7274,tt0086873,"Comedy, Fantasy, Romance",Movie_Poster_Dataset/1984/tt0086873.jpg
7275,tt0087921,Drama,Movie_Poster_Dataset/1984/tt0087921.jpg
7276,tt0087553,"Drama, History, War",Movie_Poster_Dataset/1984/tt0087553.jpg
7277,tt0087078,"Action, Adventure, Fantasy",Movie_Poster_Dataset/1984/tt0087078.jpg
7278,tt0087182,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/1984/tt0087182.jpg
7279,tt0088172,"Adventure, Drama, Romance",Movie_Poster_Dataset/1984/tt0088172.jpg
7280,tt0087597,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/1984/tt0087597.jpg
7281,tt0087032,"Action, Comedy",Movie_Poster_Dataset/1984/tt0087032.jpg
7282,tt0088242,"Comedy, Drama",Movie_Poster_Dataset/1984/tt0088242.jpg
7283,tt0087892,"Adventure, Drama, History",Movie_Poster_Dataset/1984/tt0087892.jpg
7284,tt0087951,Comedy,Movie_Poster_Dataset/1984/tt0087951.jpg
7285,tt0087089,"Crime, Drama, Music",Movie_Poster_Dataset/1984/tt0087089.jpg
7286,tt0087755,"Comedy, Drama, Family",Movie_Poster_Dataset/1984/tt0087755.jpg
7287,tt0087800,Horror,Movie_Poster_Dataset/1984/tt0087800.jpg
7288,tt0088414,"Comedy, Romance",Movie_Poster_Dataset/1984/tt0088414.jpg
7289,tt0087747,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087747.jpg
7290,tt0087265,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087265.jpg
7291,tt0088128,"Comedy, Romance",Movie_Poster_Dataset/1984/tt0088128.jpg
7292,tt0087727,"Action, Adventure, Drama",Movie_Poster_Dataset/1984/tt0087727.jpg
7293,tt0088146,"Crime, Drama, Mystery",Movie_Poster_Dataset/1984/tt0088146.jpg
7294,tt0086859,"Action, Adventure, Crime",Movie_Poster_Dataset/1984/tt0086859.jpg
7295,tt0087835,"Comedy, Fantasy",Movie_Poster_Dataset/1984/tt0087835.jpg
7296,tt0088001,"Comedy, Music",Movie_Poster_Dataset/1984/tt0088001.jpg
7297,tt0088385,Comedy,Movie_Poster_Dataset/1984/tt0088385.jpg
7298,tt0088286,Comedy,Movie_Poster_Dataset/1984/tt0088286.jpg
7299,tt0087425,"Comedy, Romance, Sport",Movie_Poster_Dataset/1984/tt0087425.jpg
7300,tt0088323,"Adventure, Drama, Family",Movie_Poster_Dataset/1984/tt0088323.jpg
7301,tt0086955,"Comedy, War",Movie_Poster_Dataset/1984/tt0086955.jpg
7302,tt0159539,"Comedy, Romance",Movie_Poster_Dataset/1984/tt0159539.jpg
7303,tt0087589,"Action, Crime, Drama",Movie_Poster_Dataset/1984/tt0087589.jpg
7304,tt0086896,"Action, Crime, Thriller",Movie_Poster_Dataset/1984/tt0086896.jpg
7305,tt0087507,"Action, Comedy, Crime",Movie_Poster_Dataset/1984/tt0087507.jpg
7306,tt0087262,"Action, Horror, Sci-Fi",Movie_Poster_Dataset/1984/tt0087262.jpg
7307,tt0086946,"Drama, Music",Movie_Poster_Dataset/1984/tt0086946.jpg
7308,tt0086999,"Comedy, Drama, Musical",Movie_Poster_Dataset/1984/tt0086999.jpg
7309,tt0087050,Horror,Movie_Poster_Dataset/1984/tt0087050.jpg
7310,tt0087799,"Comedy, Horror, Sci-Fi",Movie_Poster_Dataset/1984/tt0087799.jpg
7311,tt0088206,"Action, Adventure, Fantasy",Movie_Poster_Dataset/1984/tt0088206.jpg
7312,tt0087451,"Action, Adventure, Comedy",Movie_Poster_Dataset/1984/tt0087451.jpg
7313,tt0087222,"Action, Drama, Thriller",Movie_Poster_Dataset/1984/tt0087222.jpg
7314,tt0087482,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087482.jpg
7315,tt0087175,"Adventure, Sci-Fi, Thriller",Movie_Poster_Dataset/1984/tt0087175.jpg
7316,tt0088333,Comedy,Movie_Poster_Dataset/1984/tt0088333.jpg
7317,tt0088007,Drama,Movie_Poster_Dataset/1984/tt0088007.jpg
7318,tt0088224,"Action, Drama, Comedy",Movie_Poster_Dataset/1984/tt0088224.jpg
7319,tt0087233,"Drama, Romance",Movie_Poster_Dataset/1984/tt0087233.jpg
7320,tt0087384,"Drama, Music",Movie_Poster_Dataset/1984/tt0087384.jpg
7321,tt0088402,"Comedy, Drama",Movie_Poster_Dataset/1984/tt0088402.jpg
7322,tt0087003,Comedy,Movie_Poster_Dataset/1984/tt0087003.jpg
7323,tt0088256,"Drama, Thriller, Crime",Movie_Poster_Dataset/1984/tt0088256.jpg
7324,tt0088249,"Horror, Documentary, Thriller",Movie_Poster_Dataset/1984/tt0088249.jpg
7325,tt0087091,Drama,Movie_Poster_Dataset/1984/tt0087091.jpg
7326,tt0086987,"Comedy, Romance",Movie_Poster_Dataset/1984/tt0086987.jpg
7327,tt0086984,"Crime, Mystery, Thriller",Movie_Poster_Dataset/1984/tt0086984.jpg
7328,tt0087866,"Comedy, Drama, Sport",Movie_Poster_Dataset/1984/tt0087866.jpg
7329,tt0086993,"Action, Adventure, Drama",Movie_Poster_Dataset/1984/tt0086993.jpg
7330,tt4227346,"Short, Sci-Fi",Movie_Poster_Dataset/1984/tt4227346.jpg
7331,tt0087983,"Drama, Romance, Comedy",Movie_Poster_Dataset/1984/tt0087983.jpg
7332,tt0087910,"Adventure, Drama, Romance",Movie_Poster_Dataset/1984/tt0087910.jpg
7333,tt0088194,"Action, Crime, Drama",Movie_Poster_Dataset/1984/tt0088194.jpg
7334,tt0087525,"Comedy, Music, Romance",Movie_Poster_Dataset/1984/tt0087525.jpg
7335,tt0087629,Thriller,Movie_Poster_Dataset/1984/tt0087629.jpg
7336,tt0087452,"Drama, Sci-Fi",Movie_Poster_Dataset/1984/tt0087452.jpg
7337,tt0087385,Comedy,Movie_Poster_Dataset/1984/tt0087385.jpg
7338,tt0086877,"Crime, Drama, Thriller",Movie_Poster_Dataset/1984/tt0086877.jpg
7339,tt0087932,"Action, Comedy, Crime",Movie_Poster_Dataset/1984/tt0087932.jpg
7340,tt0088024,"Action, Crime, Sci-Fi",Movie_Poster_Dataset/1984/tt0088024.jpg
7341,tt0088213,"Drama, Romance, War",Movie_Poster_Dataset/1984/tt0088213.jpg
7342,tt0087980,"Drama, Romance, War",Movie_Poster_Dataset/1984/tt0087980.jpg
7343,tt0086856,"Adventure, Comedy, Romance",Movie_Poster_Dataset/1984/tt0086856.jpg
7344,tt0087263,"Drama, Thriller",Movie_Poster_Dataset/1984/tt0087263.jpg
7345,tt0087968,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087968.jpg
7346,tt0088103,"Adventure, Fantasy",Movie_Poster_Dataset/1984/tt0088103.jpg
7347,tt0087635,Comedy,Movie_Poster_Dataset/1984/tt0087635.jpg
7348,tt0087843,"Crime, Drama",Movie_Poster_Dataset/1984/tt0087843.jpg
7349,tt0087428,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087428.jpg
7350,tt0086886,"Comedy, Crime, Romance",Movie_Poster_Dataset/1984/tt0086886.jpg
7351,tt0087810,"Comedy, Drama, Music",Movie_Poster_Dataset/1984/tt0087810.jpg
7352,tt0088178,"Documentary, Music",Movie_Poster_Dataset/1984/tt0088178.jpg
7353,tt0087359,Drama,Movie_Poster_Dataset/1984/tt0087359.jpg
7354,tt0087015,"Horror, Sci-Fi",Movie_Poster_Dataset/1984/tt0087015.jpg
7355,tt0087666,"Comedy, Romance, Sport",Movie_Poster_Dataset/1984/tt0087666.jpg
7356,tt0088258,"Comedy, Music",Movie_Poster_Dataset/1984/tt0088258.jpg
7357,tt0087513,"Comedy, Romance",Movie_Poster_Dataset/1984/tt0087513.jpg
7358,tt0087751,"Drama, Romance",Movie_Poster_Dataset/1984/tt0087751.jpg
7359,tt0088330,"Drama, Romance",Movie_Poster_Dataset/1984/tt0088330.jpg
7360,tt0087004,"Comedy, Sci-Fi",Movie_Poster_Dataset/1984/tt0087004.jpg
7361,tt0087100,"Drama, Romance, Thriller",Movie_Poster_Dataset/1984/tt0087100.jpg
7362,tt0088379,"Adventure, Fantasy",Movie_Poster_Dataset/1984/tt0088379.jpg
7363,tt0087464,"Horror, Mystery, Sci-Fi",Movie_Poster_Dataset/1984/tt0087464.jpg
7364,tt0088322,Drama,Movie_Poster_Dataset/1984/tt0088322.jpg
7365,tt0088117,"Horror, Thriller",Movie_Poster_Dataset/1984/tt0088117.jpg
7366,tt0087054,"Comedy, Drama, Romance",Movie_Poster_Dataset/1984/tt0087054.jpg
7367,tt0088184,"Comedy, Drama",Movie_Poster_Dataset/1984/tt0088184.jpg
7368,tt0088318,Drama,Movie_Poster_Dataset/1984/tt0088318.jpg
7369,tt0087197,"Comedy, Drama, Music",Movie_Poster_Dataset/1984/tt0087197.jpg
7370,tt0087884,Drama,Movie_Poster_Dataset/1984/tt0087884.jpg
7371,tt0087956,"Drama, War",Movie_Poster_Dataset/1984/tt0087956.jpg
7372,tt0087688,Drama,Movie_Poster_Dataset/1984/tt0087688.jpg
7373,tt0087006,"Drama, Comedy, Romance",Movie_Poster_Dataset/1984/tt0087006.jpg
7374,tt0086985,"Drama, Music, Musical",Movie_Poster_Dataset/1984/tt0086985.jpg
7375,tt0087730,Drama,Movie_Poster_Dataset/1984/tt0087730.jpg
7376,tt0087313,"Comedy, Drama",Movie_Poster_Dataset/1984/tt0087313.jpg
7377,tt0087260,Comedy,Movie_Poster_Dataset/1984/tt0087260.jpg
7378,tt0086969,"Drama, War",Movie_Poster_Dataset/1984/tt0086969.jpg
7379,tt0088006,"Adventure, Crime, Drama",Movie_Poster_Dataset/1984/tt0088006.jpg
7380,tt0087722,"Drama, Mystery, Thriller",Movie_Poster_Dataset/1984/tt0087722.jpg
7381,tt0087072,Comedy,Movie_Poster_Dataset/1984/tt0087072.jpg
7382,tt0086992,"Drama, Romance",Movie_Poster_Dataset/1984/tt0086992.jpg
7383,tt0081366,Horror,Movie_Poster_Dataset/1984/tt0081366.jpg
7384,tt0088153,"Drama, Music",Movie_Poster_Dataset/1984/tt0088153.jpg
7385,tt0088046,Comedy,Movie_Poster_Dataset/1984/tt0088046.jpg
7386,tt0088405,Drama,Movie_Poster_Dataset/1984/tt0088405.jpg
7387,tt0088176,Drama,Movie_Poster_Dataset/1984/tt0088176.jpg
7388,tt0085320,"Biography, Drama, Romance",Movie_Poster_Dataset/1984/tt0085320.jpg
7389,tt0087981,"Horror, Thriller",Movie_Poster_Dataset/1984/tt0087981.jpg
7390,tt0087096,"Adventure, Comedy, Crime",Movie_Poster_Dataset/1984/tt0087096.jpg
7391,tt0087995,"Comedy, Crime, Sci-Fi",Movie_Poster_Dataset/1984/tt0087995.jpg
7392,tt0087220,Drama,Movie_Poster_Dataset/1984/tt0087220.jpg
7393,tt2301123,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/1983/tt2301123.jpg
7394,tt0086425,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0086425.jpg
7395,tt0085549,"Drama, Romance, Music",Movie_Poster_Dataset/1983/tt0085549.jpg
7396,tt0086465,Comedy,Movie_Poster_Dataset/1983/tt0086465.jpg
7397,tt0086567,"Sci-Fi, Thriller",Movie_Poster_Dataset/1983/tt0086567.jpg
7398,tt0086034,"Action, Adventure, Thriller",Movie_Poster_Dataset/1983/tt0086034.jpg
7399,tt0086383,"Action, Thriller",Movie_Poster_Dataset/1983/tt0086383.jpg
7400,tt0086361,"Drama, Music, Romance",Movie_Poster_Dataset/1983/tt0086361.jpg
7401,tt0085970,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0085970.jpg
7402,tt0086200,"Comedy, Crime, Drama",Movie_Poster_Dataset/1983/tt0086200.jpg
7403,tt0085995,"Adventure, Comedy",Movie_Poster_Dataset/1983/tt0085995.jpg
7404,tt0086393,"Action, Comedy, Sci-Fi",Movie_Poster_Dataset/1983/tt0086393.jpg
7405,tt0085244,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0085244.jpg
7406,tt0086006,"Action, Adventure, Thriller",Movie_Poster_Dataset/1983/tt0086006.jpg
7407,tt0085750,Horror,Movie_Poster_Dataset/1983/tt0085750.jpg
7408,tt0085255,"Action, Crime, Drama",Movie_Poster_Dataset/1983/tt0085255.jpg
7409,tt0086619,"Drama, Musical, Romance",Movie_Poster_Dataset/1983/tt0086619.jpg
7410,tt0086312,"Biography, Drama, History",Movie_Poster_Dataset/1983/tt0086312.jpg
7411,tt0086154,"Crime, Horror, Mystery",Movie_Poster_Dataset/1983/tt0086154.jpg
7412,tt0086129,Comedy,Movie_Poster_Dataset/1983/tt0086129.jpg
7413,tt0086508,"Action, Drama, Thriller",Movie_Poster_Dataset/1983/tt0086508.jpg
7414,tt0086005,"Adventure, Drama",Movie_Poster_Dataset/1983/tt0086005.jpg
7415,tt0086491,"Horror, Sci-Fi",Movie_Poster_Dataset/1983/tt0086491.jpg
7416,tt0085470,Comedy,Movie_Poster_Dataset/1983/tt0085470.jpg
7417,tt0085678,"Adventure, Drama, Romance",Movie_Poster_Dataset/1983/tt0085678.jpg
7418,tt0086066,"Crime, Drama",Movie_Poster_Dataset/1983/tt0086066.jpg
7419,tt0086352,"Comedy, Romance",Movie_Poster_Dataset/1983/tt0086352.jpg
7420,tt0086494,"Comedy, Fantasy, Romance",Movie_Poster_Dataset/1983/tt0086494.jpg
7421,tt0085980,Comedy,Movie_Poster_Dataset/1983/tt0085980.jpg
7422,tt0085346,"Comedy, Drama, Romance",Movie_Poster_Dataset/1983/tt0085346.jpg
7423,tt0086197,"Adventure, Drama, History",Movie_Poster_Dataset/1983/tt0086197.jpg
7424,tt0085382,"Horror, Thriller",Movie_Poster_Dataset/1983/tt0085382.jpg
7425,tt0085333,"Action, Drama, Horror",Movie_Poster_Dataset/1983/tt0085333.jpg
7426,tt0085407,"Horror, Sci-Fi, Thriller",Movie_Poster_Dataset/1983/tt0085407.jpg
7427,tt0085276,"Action, Drama, Romance",Movie_Poster_Dataset/1983/tt0085276.jpg
7428,tt0085334,"Comedy, Family",Movie_Poster_Dataset/1983/tt0085334.jpg
7429,tt0085919,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0085919.jpg
7430,tt0086525,"Comedy, Romance",Movie_Poster_Dataset/1983/tt0086525.jpg
7431,tt0085154,"Drama, Romance, Sport",Movie_Poster_Dataset/1983/tt0085154.jpg
7432,tt0085811,"Action, Adventure, Fantasy",Movie_Poster_Dataset/1983/tt0085811.jpg
7433,tt0086346,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/1983/tt0086346.jpg
7434,tt0085387,"Comedy, Action",Movie_Poster_Dataset/1983/tt0085387.jpg
7435,tt0085615,"Crime, Drama, Mystery",Movie_Poster_Dataset/1983/tt0085615.jpg
7436,tt0085478,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0085478.jpg
7437,tt0086143,"Comedy, Romance",Movie_Poster_Dataset/1983/tt0086143.jpg
7438,tt0086397,"Comedy, Crime, Drama",Movie_Poster_Dataset/1983/tt0086397.jpg
7439,tt0086192,"Action, Crime, Drama",Movie_Poster_Dataset/1983/tt0086192.jpg
7440,tt0086379,"Action, Comedy, Romance",Movie_Poster_Dataset/1983/tt0086379.jpg
7441,tt0085862,"Action, Crime, Drama",Movie_Poster_Dataset/1983/tt0085862.jpg
7442,tt0085248,"Adventure, Family",Movie_Poster_Dataset/1983/tt0085248.jpg
7443,tt0087127,"Adventure, Fantasy",Movie_Poster_Dataset/1983/tt0087127.jpg
7444,tt0086637,Comedy,Movie_Poster_Dataset/1983/tt0086637.jpg
7445,tt0085867,Thriller,Movie_Poster_Dataset/1983/tt0085867.jpg
7446,tt0085891,"Comedy, Drama, Romance",Movie_Poster_Dataset/1983/tt0085891.jpg
7447,tt0085694,"Horror, Mystery, Thriller",Movie_Poster_Dataset/1983/tt0085694.jpg
7448,tt0085450,Comedy,Movie_Poster_Dataset/1983/tt0085450.jpg
7449,tt0085412,"Comedy, Crime",Movie_Poster_Dataset/1983/tt0085412.jpg
7450,tt0085894,"Comedy, Romance, Sci-Fi",Movie_Poster_Dataset/1983/tt0085894.jpg
7451,tt0085271,"Sci-Fi, Thriller",Movie_Poster_Dataset/1983/tt0085271.jpg
7452,tt0085873,"Comedy, Fantasy, Romance",Movie_Poster_Dataset/1983/tt0085873.jpg
7453,tt0086593,"Drama, Mystery",Movie_Poster_Dataset/1983/tt0086593.jpg
7454,tt0086373,Comedy,Movie_Poster_Dataset/1983/tt0086373.jpg
7455,tt0086423,"Drama, Music",Movie_Poster_Dataset/1983/tt0086423.jpg
7456,tt0086336,"Fantasy, Mystery, Thriller",Movie_Poster_Dataset/1983/tt0086336.jpg
7457,tt0085121,"Crime, Drama, Thriller",Movie_Poster_Dataset/1983/tt0085121.jpg
7458,tt0086205,Comedy,Movie_Poster_Dataset/1983/tt0086205.jpg
7459,tt0086014,"Horror, Sci-Fi",Movie_Poster_Dataset/1983/tt0086014.jpg
7460,tt0085608,Adventure,Movie_Poster_Dataset/1983/tt0085608.jpg
7461,tt0086058,"Action, Drama, Thriller",Movie_Poster_Dataset/1983/tt0086058.jpg
7462,tt0086355,"Biography, Drama",Movie_Poster_Dataset/1983/tt0086355.jpg
7463,tt0086370,"Comedy, Crime",Movie_Poster_Dataset/1983/tt0086370.jpg
7464,tt0085159,Horror,Movie_Poster_Dataset/1983/tt0085159.jpg
7465,tt0085318,"Action, Crime, Drama",Movie_Poster_Dataset/1983/tt0085318.jpg
7466,tt0085236,"Drama, Romance, Thriller",Movie_Poster_Dataset/1983/tt0085236.jpg
7467,tt0085701,"Fantasy, Horror, Romance",Movie_Poster_Dataset/1983/tt0085701.jpg
7468,tt0085859,"Comedy, Drama",Movie_Poster_Dataset/1983/tt0085859.jpg
7469,tt0086510,"Drama, War",Movie_Poster_Dataset/1983/tt0086510.jpg
7470,tt0086325,"Comedy, Crime",Movie_Poster_Dataset/1983/tt0086325.jpg
7471,tt0086011,"Drama, Romance",Movie_Poster_Dataset/1983/tt0086011.jpg
7472,tt0086356,"Drama, Mystery, Thriller",Movie_Poster_Dataset/1983/tt0086356.jpg
7473,tt0085461,Drama,Movie_Poster_Dataset/1983/tt0085461.jpg
7474,tt0085935,"Adventure, Sci-Fi, Action",Movie_Poster_Dataset/1983/tt0085935.jpg
7475,tt0084867,"Action, Crime, Thriller",Movie_Poster_Dataset/1983/tt0084867.jpg
7476,tt0085475,"Drama, Mystery, Music",Movie_Poster_Dataset/1983/tt0085475.jpg
7477,tt0085384,"Comedy, Crime, Mystery",Movie_Poster_Dataset/1983/tt0085384.jpg
7478,tt0087746,Horror,Movie_Poster_Dataset/1983/tt0087746.jpg
7479,tt0086476,"Comedy, Mystery, Thriller",Movie_Poster_Dataset/1983/tt0086476.jpg
7480,tt0086618,"Action, Adventure, Comedy",Movie_Poster_Dataset/1983/tt0086618.jpg
7481,tt0085780,Horror,Movie_Poster_Dataset/1983/tt0085780.jpg
7482,tt0085764,Comedy,Movie_Poster_Dataset/1983/tt0085764.jpg
7483,tt0086220,"Drama, Sport",Movie_Poster_Dataset/1983/tt0086220.jpg
7484,tt0086216,Drama,Movie_Poster_Dataset/1983/tt0086216.jpg
7485,tt0086405,"Drama, Romance",Movie_Poster_Dataset/1983/tt0086405.jpg
7486,tt0086461,"Action, Drama, Romance",Movie_Poster_Dataset/1983/tt0086461.jpg
7487,tt0085895,Drama,Movie_Poster_Dataset/1983/tt0085895.jpg
7488,tt0085933,"Drama, War",Movie_Poster_Dataset/1983/tt0085933.jpg
7489,tt0086541,"Horror, Sci-Fi",Movie_Poster_Dataset/1983/tt0086541.jpg
7490,tt0086264,Comedy,Movie_Poster_Dataset/1983/tt0086264.jpg
7491,tt0086429,Drama,Movie_Poster_Dataset/1983/tt0086429.jpg
7492,tt0085945,Mystery,Movie_Poster_Dataset/1983/tt0085945.jpg
7493,tt0085208,"Comedy, Drama, Romance",Movie_Poster_Dataset/1983/tt0085208.jpg
7494,tt0084058,"Drama, Romance",Movie_Poster_Dataset/1983/tt0084058.jpg
7495,tt0086381,"Action, Sci-Fi",Movie_Poster_Dataset/1983/tt0086381.jpg
7496,tt0085551,"Comedy, Music",Movie_Poster_Dataset/1983/tt0085551.jpg
7497,tt0085838,Drama,Movie_Poster_Dataset/1983/tt0085838.jpg
7498,tt0086374,"Horror, Mystery, Sci-Fi",Movie_Poster_Dataset/1983/tt0086374.jpg
7499,tt0085473,"Action, Crime, Drama",Movie_Poster_Dataset/1983/tt0085473.jpg
7500,tt0085868,Comedy,Movie_Poster_Dataset/1983/tt0085868.jpg
7501,tt0085863,Drama,Movie_Poster_Dataset/1983/tt0085863.jpg
7502,tt0086036,Horror,Movie_Poster_Dataset/1983/tt0086036.jpg
7503,tt0085588,Comedy,Movie_Poster_Dataset/1983/tt0085588.jpg
7504,tt0085542,"Animation, Fantasy, Adventure",Movie_Poster_Dataset/1983/tt0085542.jpg
7505,tt0086582,"Adventure, Drama",Movie_Poster_Dataset/1983/tt0086582.jpg
7506,tt0086112,"Comedy, Musical, Romance",Movie_Poster_Dataset/1983/tt0086112.jpg
7507,tt0085398,Drama,Movie_Poster_Dataset/1983/tt0085398.jpg
7508,tt0086377,"Crime, Drama, War",Movie_Poster_Dataset/1983/tt0086377.jpg
7509,tt0085656,"Biography, Drama, Sport",Movie_Poster_Dataset/1983/tt0085656.jpg
7510,tt1201607,"Adventure, Drama, Fantasy",Movie_Poster_Dataset/2011/tt1201607.jpg
7511,tt1399103,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/2011/tt1399103.jpg
7512,tt1324999,"Adventure, Drama, Fantasy",Movie_Poster_Dataset/2011/tt1324999.jpg
7513,tt1411697,Comedy,Movie_Poster_Dataset/2011/tt1411697.jpg
7514,tt1298650,"Action, Adventure, Fantasy",Movie_Poster_Dataset/2011/tt1298650.jpg
